sample	fraction	asv	asv_depth	total_asv_depth	relative_abundance	relative_abundance_pct	NM	mapping_category	abundance_bin
Zfecal1_ont	0.037	final_consensus_239_depth_34	34	31574	0.0010768353708747703	0.10768353708747704	0	NM_0	0.1-<1%
Zfecal1_ont	0.037	final_consensus_240_depth_34	34	31574	0.0010768353708747703	0.10768353708747704	0	NM_0	0.1-<1%
Zfecal1_ont	0.037	final_consensus_241_depth_34	34	31574	0.0010768353708747703	0.10768353708747704	0	NM_0	0.1-<1%
Zfecal1_ont	0.037	final_consensus_242_depth_34	34	31574	0.0010768353708747703	0.10768353708747704	0	NM_0	0.1-<1%
Zfecal1_ont	0.037	final_consensus_243_depth_33	33	31574	0.00104516374231963	0.10451637423196301	0	NM_0	0.1-<1%
Zfecal1_ont	0.037	final_consensus_244_depth_33	33	31574	0.00104516374231963	0.10451637423196301	0	NM_0	0.1-<1%
Zfecal1_ont	0.037	final_consensus_245_depth_33	33	31574	0.00104516374231963	0.10451637423196301	0	NM_0	0.1-<1%
Zfecal1_ont	0.037	final_consensus_246_depth_33	33	31574	0.00104516374231963	0.10451637423196301	0	NM_0	0.1-<1%
Zfecal1_ont	0.037	final_consensus_247_depth_33	33	31574	0.00104516374231963	0.10451637423196301	0	NM_0	0.1-<1%
Zfecal1_ont	0.037	final_consensus_248_depth_32	32	31574	0.0010134921137644898	0.10134921137644898	0	NM_0	0.1-<1%
Zfecal1_ont	0.037	final_consensus_249_depth_32	32	31574	0.0010134921137644898	0.10134921137644898	0	NM_0	0.1-<1%
Zfecal1_ont	0.037	final_consensus_250_depth_31	31	31574	0.0009818204852093495	0.09818204852093494	0	NM_0	0.05-<0.1%
Zfecal1_ont	0.037	final_consensus_251_depth_31	31	31574	0.0009818204852093495	0.09818204852093494	0	NM_0	0.05-<0.1%
Zfecal1_ont	0.037	final_consensus_252_depth_31	31	31574	0.0009818204852093495	0.09818204852093494	0	NM_0	0.05-<0.1%
Zfecal1_ont	0.037	final_consensus_253_depth_31	31	31574	0.0009818204852093495	0.09818204852093494	0	NM_0	0.05-<0.1%
Zfecal1_ont	0.037	final_consensus_254_depth_31	31	31574	0.0009818204852093495	0.09818204852093494	0	NM_0	0.05-<0.1%
Zfecal1_ont	0.037	final_consensus_255_depth_31	31	31574	0.0009818204852093495	0.09818204852093494	0	NM_0	0.05-<0.1%
Zfecal1_ont	0.037	final_consensus_256_depth_30	30	31574	0.0009501488566542092	0.09501488566542092	0	NM_0	0.05-<0.1%
Zfecal1_ont	0.037	final_consensus_257_depth_30	30	31574	0.0009501488566542092	0.09501488566542092	0	NM_0	0.05-<0.1%
Zfecal1_ont	0.037	final_consensus_258_depth_30	30	31574	0.0009501488566542092	0.09501488566542092	0	NM_0	0.05-<0.1%
Zfecal1_ont	0.037	final_consensus_259_depth_29	29	31574	0.0009184772280990688	0.09184772280990688	0	NM_0	0.05-<0.1%
Zfecal1_ont	0.037	final_consensus_260_depth_29	29	31574	0.0009184772280990688	0.09184772280990688	0	NM_0	0.05-<0.1%
Zfecal1_ont	0.037	final_consensus_261_depth_29	29	31574	0.0009184772280990688	0.09184772280990688	0	NM_0	0.05-<0.1%
Zfecal1_ont	0.037	final_consensus_262_depth_29	29	31574	0.0009184772280990688	0.09184772280990688	0	NM_0	0.05-<0.1%
Zfecal1_ont	0.037	final_consensus_263_depth_29	29	31574	0.0009184772280990688	0.09184772280990688	0	NM_0	0.05-<0.1%
Zfecal1_ont	0.037	final_consensus_264_depth_29	29	31574	0.0009184772280990688	0.09184772280990688	0	NM_0	0.05-<0.1%
Zfecal1_ont	0.037	final_consensus_265_depth_28	28	31574	0.0008868055995439286	0.08868055995439285	0	NM_0	0.05-<0.1%
Zfecal1_ont	0.037	final_consensus_266_depth_28	28	31574	0.0008868055995439286	0.08868055995439285	0	NM_0	0.05-<0.1%
Zfecal1_ont	0.037	final_consensus_267_depth_27	27	31574	0.0008551339709887883	0.08551339709887883	0	NM_0	0.05-<0.1%
Zfecal1_ont	0.037	final_consensus_268_depth_27	27	31574	0.0008551339709887883	0.08551339709887883	0	NM_0	0.05-<0.1%
Zfecal1_ont	0.037	final_consensus_269_depth_26	26	31574	0.0008234623424336479	0.08234623424336479	0	NM_0	0.05-<0.1%
Zfecal1_ont	0.037	final_consensus_270_depth_26	26	31574	0.0008234623424336479	0.08234623424336479	0	NM_0	0.05-<0.1%
Zfecal1_ont	0.037	final_consensus_271_depth_26	26	31574	0.0008234623424336479	0.08234623424336479	0	NM_0	0.05-<0.1%
Zfecal1_ont	0.037	final_consensus_272_depth_24	24	31574	0.0007601190853233674	0.07601190853233673	0	NM_0	0.05-<0.1%
Zfecal1_ont	0.037	final_consensus_273_depth_24	24	31574	0.0007601190853233674	0.07601190853233673	0	NM_0	0.05-<0.1%
Zfecal1_ont	0.037	final_consensus_274_depth_24	24	31574	0.0007601190853233674	0.07601190853233673	0	NM_0	0.05-<0.1%
Zfecal1_ont	0.037	final_consensus_275_depth_23	23	31574	0.000728447456768227	0.0728447456768227	0	NM_0	0.05-<0.1%
Zfecal1_ont	0.037	final_consensus_276_depth_23	23	31574	0.000728447456768227	0.0728447456768227	0	NM_0	0.05-<0.1%
Zfecal1_ont	0.037	final_consensus_277_depth_23	23	31574	0.000728447456768227	0.0728447456768227	0	NM_0	0.05-<0.1%
Zfecal1_ont	0.037	final_consensus_278_depth_22	22	31574	0.0006967758282130867	0.06967758282130868	0	NM_0	0.05-<0.1%
Zfecal1_ont	0.037	final_consensus_279_depth_22	22	31574	0.0006967758282130867	0.06967758282130868	0	NM_0	0.05-<0.1%
Zfecal1_ont	0.037	final_consensus_280_depth_22	22	31574	0.0006967758282130867	0.06967758282130868	0	NM_0	0.05-<0.1%
Zfecal1_ont	0.037	final_consensus_281_depth_22	22	31574	0.0006967758282130867	0.06967758282130868	0	NM_0	0.05-<0.1%
Zfecal1_ont	0.037	final_consensus_282_depth_22	22	31574	0.0006967758282130867	0.06967758282130868	0	NM_0	0.05-<0.1%
Zfecal1_ont	0.037	final_consensus_283_depth_21	21	31574	0.0006651041996579464	0.06651041996579464	0	NM_0	0.05-<0.1%
Zfecal1_ont	0.037	final_consensus_284_depth_21	21	31574	0.0006651041996579464	0.06651041996579464	0	NM_0	0.05-<0.1%
Zfecal1_ont	0.037	final_consensus_285_depth_21	21	31574	0.0006651041996579464	0.06651041996579464	0	NM_0	0.05-<0.1%
Zfecal1_ont	0.037	final_consensus_286_depth_21	21	31574	0.0006651041996579464	0.06651041996579464	0	NM_0	0.05-<0.1%
Zfecal1_ont	0.037	final_consensus_287_depth_21	21	31574	0.0006651041996579464	0.06651041996579464	0	NM_0	0.05-<0.1%
Zfecal1_ont	0.037	final_consensus_288_depth_19	19	31574	0.0006017609425476658	0.06017609425476658	0	NM_0	0.05-<0.1%
Zfecal1_ont	0.037	final_consensus_289_depth_18	18	31574	0.0005700893139925255	0.057008931399252546	0	NM_0	0.05-<0.1%
Zfecal1_ont	0.037	final_consensus_290_depth_18	18	31574	0.0005700893139925255	0.057008931399252546	0	NM_0	0.05-<0.1%
Zfecal1_ont	0.037	final_consensus_291_depth_18	18	31574	0.0005700893139925255	0.057008931399252546	0	NM_0	0.05-<0.1%
Zfecal1_ont	0.012	final_consensus_0_depth_585	585	8911	0.06564919762091796	6.5649197620917965	0	NM_0	>=1%
Zfecal1_ont	0.012	final_consensus_1_depth_295	295	8911	0.0331051509370441	3.31051509370441	0	NM_0	>=1%
Zfecal1_ont	0.012	final_consensus_2_depth_270	270	8911	0.03029962967119291	3.0299629671192907	0	NM_0	>=1%
Zfecal1_ont	0.012	final_consensus_3_depth_204	204	8911	0.02289305352934575	2.289305352934575	0	NM_0	>=1%
Zfecal1_ont	0.012	final_consensus_4_depth_195	195	8911	0.02188306587363932	2.188306587363932	0	NM_0	>=1%
Zfecal1_ont	0.012	final_consensus_5_depth_184	184	8911	0.020648636516664796	2.06486365166648	0	NM_0	>=1%
Zfecal1_ont	0.012	final_consensus_6_depth_180	180	8911	0.020199753114128607	2.0199753114128605	0	NM_0	>=1%
Zfecal1_ont	0.012	final_consensus_7_depth_167	167	8911	0.018740882055885984	1.8740882055885983	0	NM_0	>=1%
Zfecal1_ont	0.012	final_consensus_8_depth_153	153	8911	0.017169790147009315	1.7169790147009314	0	NM_0	>=1%
Zfecal1_ont	0.012	final_consensus_9_depth_152	152	8911	0.017057569296375266	1.7057569296375266	0	NM_0	>=1%
Zfecal1_ont	0.012	final_consensus_10_depth_151	151	8911	0.016945348445741217	1.694534844574122	0	NM_0	>=1%
Zfecal1_ont	0.012	final_consensus_11_depth_146	146	8911	0.01638424419257098	1.638424419257098	0	NM_0	>=1%
Zfecal1_ont	0.012	final_consensus_12_depth_146	146	8911	0.01638424419257098	1.638424419257098	0	NM_0	>=1%
Zfecal1_ont	0.012	final_consensus_13_depth_144	144	8911	0.016159802491302885	1.6159802491302884	0	NM_0	>=1%
Zfecal1_ont	0.012	final_consensus_14_depth_144	144	8911	0.016159802491302885	1.6159802491302884	1	NM_1	>=1%
Zfecal1_ont	0.012	final_consensus_15_depth_140	140	8911	0.015710919088766692	1.5710919088766693	0	NM_0	>=1%
Zfecal1_ont	0.012	final_consensus_16_depth_122	122	8911	0.013690943777353833	1.3690943777353832	0	NM_0	>=1%
Zfecal1_ont	0.012	final_consensus_17_depth_121	121	8911	0.013578722926719784	1.3578722926719784	2	NM_ge_2	>=1%
Zfecal1_ont	0.012	final_consensus_18_depth_115	115	8911	0.012905397822915497	1.2905397822915499	0	NM_0	>=1%
Zfecal1_ont	0.012	final_consensus_19_depth_113	113	8911	0.012680956121647402	1.2680956121647402	0	NM_0	>=1%
Zfecal1_ont	0.012	final_consensus_20_depth_105	105	8911	0.01178318931657502	1.178318931657502	0	NM_0	>=1%
Zfecal1_ont	0.012	final_consensus_21_depth_101	101	8911	0.011334305914038828	1.133430591403883	0	NM_0	>=1%
Zfecal1_ont	0.012	final_consensus_22_depth_94	94	8911	0.010548759959600494	1.0548759959600493	0	NM_0	>=1%
Zfecal1_ont	0.012	final_consensus_23_depth_93	93	8911	0.010436539108966445	1.0436539108966445	0	NM_0	>=1%
Zfecal1_ont	0.012	final_consensus_24_depth_92	92	8911	0.010324318258332398	1.03243182583324	0	NM_0	>=1%
Zfecal1_ont	0.012	final_consensus_25_depth_90	90	8911	0.010099876557064303	1.0099876557064302	0	NM_0	>=1%
Zfecal1_ont	0.012	final_consensus_26_depth_87	87	8911	0.00976321400516216	0.976321400516216	0	NM_0	0.1-<1%
Zfecal1_ont	0.012	final_consensus_27_depth_86	86	8911	0.00965099315452811	0.9650993154528111	0	NM_0	0.1-<1%
Zfecal1_ont	0.012	final_consensus_28_depth_86	86	8911	0.00965099315452811	0.9650993154528111	0	NM_0	0.1-<1%
Zfecal1_ont	0.012	final_consensus_29_depth_86	86	8911	0.00965099315452811	0.9650993154528111	0	NM_0	0.1-<1%
Zfecal1_ont	0.012	final_consensus_30_depth_85	85	8911	0.009538772303894064	0.9538772303894063	0	NM_0	0.1-<1%
Zfecal1_ont	0.012	final_consensus_31_depth_83	83	8911	0.009314330602625967	0.9314330602625968	0	NM_0	0.1-<1%
Zfecal1_ont	0.012	final_consensus_32_depth_81	81	8911	0.009089888901357873	0.9089888901357872	0	NM_0	0.1-<1%
Zfecal1_ont	0.012	final_consensus_33_depth_81	81	8911	0.009089888901357873	0.9089888901357872	0	NM_0	0.1-<1%
Zfecal1_ont	0.012	final_consensus_34_depth_81	81	8911	0.009089888901357873	0.9089888901357872	0	NM_0	0.1-<1%
Zfecal1_ont	0.012	final_consensus_35_depth_80	80	8911	0.008977668050723824	0.8977668050723825	0	NM_0	0.1-<1%
Zfecal1_ont	0.012	final_consensus_36_depth_79	79	8911	0.008865447200089777	0.8865447200089777	0	NM_0	0.1-<1%
Zfecal1_ont	0.012	final_consensus_37_depth_78	78	8911	0.00875322634945573	0.8753226349455729	0	NM_0	0.1-<1%
Zfecal1_ont	0.012	final_consensus_38_depth_73	73	8911	0.00819212209628549	0.819212209628549	0	NM_0	0.1-<1%
Zfecal1_ont	0.012	final_consensus_39_depth_73	73	8911	0.00819212209628549	0.819212209628549	0	NM_0	0.1-<1%
Zfecal1_ont	0.012	final_consensus_40_depth_72	72	8911	0.008079901245651442	0.8079901245651442	0	NM_0	0.1-<1%
Zfecal1_ont	0.012	final_consensus_41_depth_72	72	8911	0.008079901245651442	0.8079901245651442	0	NM_0	0.1-<1%
Zfecal1_ont	0.012	final_consensus_42_depth_72	72	8911	0.008079901245651442	0.8079901245651442	0	NM_0	0.1-<1%
Zfecal1_ont	0.012	final_consensus_43_depth_71	71	8911	0.007967680395017395	0.7967680395017395	0	NM_0	0.1-<1%
Zfecal1_ont	0.012	final_consensus_44_depth_68	68	8911	0.007631017843115251	0.7631017843115251	0	NM_0	0.1-<1%
Zfecal1_ont	0.012	final_consensus_45_depth_65	65	8911	0.007294355291213107	0.7294355291213107	0	NM_0	0.1-<1%
Zfecal1_ont	0.012	final_consensus_46_depth_64	64	8911	0.00718213444057906	0.718213444057906	0	NM_0	0.1-<1%
Zfecal1_ont	0.012	final_consensus_47_depth_63	63	8911	0.007069913589945012	0.7069913589945012	0	NM_0	0.1-<1%
Zfecal1_ont	0.012	final_consensus_48_depth_63	63	8911	0.007069913589945012	0.7069913589945012	1	NM_1	0.1-<1%
Zfecal1_ont	0.012	final_consensus_49_depth_62	62	8911	0.006957692739310964	0.6957692739310964	0	NM_0	0.1-<1%
Zfecal1_ont	0.012	final_consensus_50_depth_62	62	8911	0.006957692739310964	0.6957692739310964	0	NM_0	0.1-<1%
Zfecal1_ont	0.012	final_consensus_51_depth_61	61	8911	0.0068454718886769165	0.6845471888676916	0	NM_0	0.1-<1%
Zfecal1_ont	0.012	final_consensus_52_depth_61	61	8911	0.0068454718886769165	0.6845471888676916	0	NM_0	0.1-<1%
Zfecal1_ont	0.012	final_consensus_53_depth_59	59	8911	0.00662103018740882	0.6621030187408821	0	NM_0	0.1-<1%
Zfecal1_ont	0.012	final_consensus_54_depth_59	59	8911	0.00662103018740882	0.6621030187408821	0	NM_0	0.1-<1%
Zfecal1_ont	0.012	final_consensus_55_depth_59	59	8911	0.00662103018740882	0.6621030187408821	0	NM_0	0.1-<1%
Zfecal1_ont	0.012	final_consensus_56_depth_58	58	8911	0.006508809336774773	0.6508809336774772	0	NM_0	0.1-<1%
Zfecal1_ont	0.012	final_consensus_57_depth_57	57	8911	0.006396588486140725	0.6396588486140725	0	NM_0	0.1-<1%
Zfecal1_ont	0.012	final_consensus_58_depth_57	57	8911	0.006396588486140725	0.6396588486140725	0	NM_0	0.1-<1%
Zfecal1_ont	0.012	final_consensus_59_depth_57	57	8911	0.006396588486140725	0.6396588486140725	0	NM_0	0.1-<1%
Zfecal1_ont	0.012	final_consensus_60_depth_56	56	8911	0.006284367635506678	0.6284367635506677	0	NM_0	0.1-<1%
Zfecal1_ont	0.012	final_consensus_61_depth_56	56	8911	0.006284367635506678	0.6284367635506677	0	NM_0	0.1-<1%
Zfecal1_ont	0.012	final_consensus_62_depth_56	56	8911	0.006284367635506678	0.6284367635506677	0	NM_0	0.1-<1%
Zfecal1_ont	0.012	final_consensus_63_depth_55	55	8911	0.0061721467848726294	0.617214678487263	0	NM_0	0.1-<1%
Zfecal1_ont	0.012	final_consensus_64_depth_55	55	8911	0.0061721467848726294	0.617214678487263	0	NM_0	0.1-<1%
Zfecal1_ont	0.012	final_consensus_65_depth_52	52	8911	0.005835484232970486	0.5835484232970486	0	NM_0	0.1-<1%
Zfecal1_ont	0.012	final_consensus_66_depth_52	52	8911	0.005835484232970486	0.5835484232970486	0	NM_0	0.1-<1%
Zfecal1_ont	0.012	final_consensus_67_depth_51	51	8911	0.005723263382336438	0.5723263382336438	0	NM_0	0.1-<1%
Zfecal1_ont	0.012	final_consensus_68_depth_51	51	8911	0.005723263382336438	0.5723263382336438	0	NM_0	0.1-<1%
Zfecal1_ont	0.012	final_consensus_69_depth_50	50	8911	0.0056110425317023906	0.561104253170239	0	NM_0	0.1-<1%
Zfecal1_ont	0.012	final_consensus_70_depth_49	49	8911	0.0054988216810683424	0.5498821681068342	0	NM_0	0.1-<1%
Zfecal1_ont	0.012	final_consensus_71_depth_49	49	8911	0.0054988216810683424	0.5498821681068342	0	NM_0	0.1-<1%
Zfecal1_ont	0.012	final_consensus_72_depth_48	48	8911	0.005386600830434294	0.5386600830434295	0	NM_0	0.1-<1%
Zfecal1_ont	0.012	final_consensus_73_depth_46	46	8911	0.005162159129166199	0.51621591291662	0	NM_0	0.1-<1%
Zfecal1_ont	0.012	final_consensus_74_depth_45	45	8911	0.005049938278532152	0.5049938278532151	0	NM_0	0.1-<1%
Zfecal1_ont	0.012	final_consensus_75_depth_45	45	8911	0.005049938278532152	0.5049938278532151	0	NM_0	0.1-<1%
Zfecal1_ont	0.012	final_consensus_76_depth_45	45	8911	0.005049938278532152	0.5049938278532151	0	NM_0	0.1-<1%
Zfecal1_ont	0.012	final_consensus_77_depth_43	43	8911	0.004825496577264055	0.48254965772640557	0	NM_0	0.1-<1%
Zfecal1_ont	0.012	final_consensus_78_depth_43	43	8911	0.004825496577264055	0.48254965772640557	0	NM_0	0.1-<1%
Zfecal1_ont	0.012	final_consensus_79_depth_43	43	8911	0.004825496577264055	0.48254965772640557	0	NM_0	0.1-<1%
Zfecal1_ont	0.012	final_consensus_80_depth_43	43	8911	0.004825496577264055	0.48254965772640557	0	NM_0	0.1-<1%
Zfecal1_ont	0.012	final_consensus_81_depth_43	43	8911	0.004825496577264055	0.48254965772640557	0	NM_0	0.1-<1%
Zfecal1_ont	0.012	final_consensus_82_depth_41	41	8911	0.00460105487599596	0.460105487599596	0	NM_0	0.1-<1%
Zfecal1_ont	0.012	final_consensus_83_depth_39	39	8911	0.004376613174727865	0.43766131747278647	0	NM_0	0.1-<1%
Zfecal1_ont	0.012	final_consensus_84_depth_39	39	8911	0.004376613174727865	0.43766131747278647	0	NM_0	0.1-<1%
Zfecal1_ont	0.012	final_consensus_85_depth_39	39	8911	0.004376613174727865	0.43766131747278647	0	NM_0	0.1-<1%
Zfecal1_ont	0.012	final_consensus_86_depth_38	38	8911	0.0042643923240938165	0.42643923240938164	0	NM_0	0.1-<1%
Zfecal1_ont	0.012	final_consensus_87_depth_38	38	8911	0.0042643923240938165	0.42643923240938164	0	NM_0	0.1-<1%
Zfecal1_ont	0.012	final_consensus_88_depth_38	38	8911	0.0042643923240938165	0.42643923240938164	0	NM_0	0.1-<1%
Zfecal1_ont	0.012	final_consensus_89_depth_37	37	8911	0.004152171473459768	0.41521714734597687	0	NM_0	0.1-<1%
Zfecal1_ont	0.012	final_consensus_90_depth_37	37	8911	0.004152171473459768	0.41521714734597687	0	NM_0	0.1-<1%
Zfecal1_ont	0.012	final_consensus_91_depth_37	37	8911	0.004152171473459768	0.41521714734597687	0	NM_0	0.1-<1%
Zfecal1_ont	0.012	final_consensus_92_depth_37	37	8911	0.004152171473459768	0.41521714734597687	0	NM_0	0.1-<1%
Zfecal1_ont	0.012	final_consensus_93_depth_37	37	8911	0.004152171473459768	0.41521714734597687	0	NM_0	0.1-<1%
Zfecal1_ont	0.012	final_consensus_94_depth_36	36	8911	0.004039950622825721	0.4039950622825721	0	NM_0	0.1-<1%
Zfecal1_ont	0.012	final_consensus_95_depth_34	34	8911	0.0038155089215576254	0.38155089215576254	0	NM_0	0.1-<1%
Zfecal1_ont	0.012	final_consensus_96_depth_34	34	8911	0.0038155089215576254	0.38155089215576254	0	NM_0	0.1-<1%
Zfecal1_ont	0.012	final_consensus_97_depth_34	34	8911	0.0038155089215576254	0.38155089215576254	0	NM_0	0.1-<1%
Zfecal1_ont	0.012	final_consensus_98_depth_34	34	8911	0.0038155089215576254	0.38155089215576254	0	NM_0	0.1-<1%
Zfecal1_ont	0.012	final_consensus_99_depth_33	33	8911	0.0037032880709235777	0.37032880709235777	0	NM_0	0.1-<1%
Zfecal1_ont	0.012	final_consensus_100_depth_33	33	8911	0.0037032880709235777	0.37032880709235777	0	NM_0	0.1-<1%
Zfecal1_ont	0.012	final_consensus_101_depth_31	31	8911	0.003478846369655482	0.3478846369655482	0	NM_0	0.1-<1%
Zfecal1_ont	0.012	final_consensus_102_depth_30	30	8911	0.003366625519021434	0.3366625519021434	0	NM_0	0.1-<1%
Zfecal1_ont	0.012	final_consensus_103_depth_29	29	8911	0.0032544046683873865	0.3254404668387386	0	NM_0	0.1-<1%
Zfecal1_ont	0.012	final_consensus_104_depth_28	28	8911	0.003142183817753339	0.31421838177533384	0	NM_0	0.1-<1%
Zfecal1_ont	0.012	final_consensus_105_depth_28	28	8911	0.003142183817753339	0.31421838177533384	0	NM_0	0.1-<1%
Zfecal1_ont	0.012	final_consensus_106_depth_28	28	8911	0.003142183817753339	0.31421838177533384	0	NM_0	0.1-<1%
Zfecal1_ont	0.012	final_consensus_107_depth_28	28	8911	0.003142183817753339	0.31421838177533384	0	NM_0	0.1-<1%
Zfecal1_ont	0.012	final_consensus_108_depth_27	27	8911	0.0030299629671192907	0.30299629671192907	0	NM_0	0.1-<1%
Zfecal1_ont	0.012	final_consensus_109_depth_27	27	8911	0.0030299629671192907	0.30299629671192907	0	NM_0	0.1-<1%
Zfecal1_ont	0.012	final_consensus_110_depth_26	26	8911	0.002917742116485243	0.2917742116485243	0	NM_0	0.1-<1%
Zfecal1_ont	0.012	final_consensus_111_depth_26	26	8911	0.002917742116485243	0.2917742116485243	0	NM_0	0.1-<1%
Zfecal1_ont	0.012	final_consensus_112_depth_26	26	8911	0.002917742116485243	0.2917742116485243	0	NM_0	0.1-<1%
Zfecal1_ont	0.012	final_consensus_113_depth_24	24	8911	0.002693300415217147	0.26933004152171475	0	NM_0	0.1-<1%
Zfecal1_ont	0.012	final_consensus_114_depth_23	23	8911	0.0025810795645830995	0.25810795645831	0	NM_0	0.1-<1%
Zfecal1_ont	0.012	final_consensus_115_depth_21	21	8911	0.002356637863315004	0.2356637863315004	0	NM_0	0.1-<1%
Zfecal1_ont	0.012	final_consensus_116_depth_21	21	8911	0.002356637863315004	0.2356637863315004	0	NM_0	0.1-<1%
Zfecal1_ont	0.012	final_consensus_117_depth_14	14	8911	0.0015710919088766694	0.15710919088766692	0	NM_0	0.1-<1%
Zfecal1_ont	0.004	final_consensus_0_depth_268	268	1961	0.1366649668536461	13.66649668536461	0	NM_0	>=1%
Zfecal1_ont	0.004	final_consensus_1_depth_182	182	1961	0.09280979092299847	9.280979092299846	1	NM_1	>=1%
Zfecal1_ont	0.004	final_consensus_2_depth_136	136	1961	0.0693523712391637	6.9352371239163695	0	NM_0	>=1%
Zfecal1_ont	0.004	final_consensus_3_depth_112	112	1961	0.05711371749107598	5.711371749107598	0	NM_0	>=1%
Zfecal1_ont	0.004	final_consensus_4_depth_110	110	1961	0.05609382967873534	5.609382967873534	0	NM_0	>=1%
Zfecal1_ont	0.004	final_consensus_5_depth_109	109	1961	0.05558388577256502	5.558388577256502	0	NM_0	>=1%
Zfecal1_ont	0.004	final_consensus_6_depth_106	106	1961	0.05405405405405406	5.405405405405405	0	NM_0	>=1%
Zfecal1_ont	0.004	final_consensus_7_depth_95	95	1961	0.04844467108618052	4.844467108618052	0	NM_0	>=1%
Zfecal1_ont	0.004	final_consensus_8_depth_80	80	1961	0.0407955124936257	4.07955124936257	0	NM_0	>=1%
Zfecal1_ont	0.004	final_consensus_9_depth_68	68	1961	0.03467618561958185	3.4676185619581847	0	NM_0	>=1%
Zfecal1_ont	0.004	final_consensus_10_depth_61	61	1961	0.031106578276389598	3.11065782763896	0	NM_0	>=1%
Zfecal1_ont	0.004	final_consensus_11_depth_61	61	1961	0.031106578276389598	3.11065782763896	0	NM_0	>=1%
Zfecal1_ont	0.004	final_consensus_12_depth_61	61	1961	0.031106578276389598	3.11065782763896	0	NM_0	>=1%
Zfecal1_ont	0.004	final_consensus_13_depth_60	60	1961	0.030596634370219276	3.0596634370219276	0	NM_0	>=1%
Zfecal1_ont	0.004	final_consensus_14_depth_55	55	1961	0.02804691483936767	2.804691483936767	0	NM_0	>=1%
Zfecal1_ont	0.004	final_consensus_15_depth_55	55	1961	0.02804691483936767	2.804691483936767	0	NM_0	>=1%
Zfecal1_ont	0.004	final_consensus_16_depth_51	51	1961	0.026007139214686385	2.6007139214686386	0	NM_0	>=1%
Zfecal1_ont	0.004	final_consensus_17_depth_48	48	1961	0.02447730749617542	2.4477307496175422	0	NM_0	>=1%
Zfecal1_ont	0.004	final_consensus_18_depth_45	45	1961	0.022947475777664456	2.294747577766446	0	NM_0	>=1%
Zfecal1_ont	0.004	final_consensus_19_depth_35	35	1961	0.017848036715961243	1.7848036715961244	0	NM_0	>=1%
Zfecal1_ont	0.004	final_consensus_20_depth_35	35	1961	0.017848036715961243	1.7848036715961244	0	NM_0	>=1%
Zfecal1_ont	0.004	final_consensus_21_depth_33	33	1961	0.016828148903620603	1.6828148903620601	0	NM_0	>=1%
Zfecal1_ont	0.004	final_consensus_22_depth_31	31	1961	0.01580826109127996	1.5808261091279958	0	NM_0	>=1%
Zfecal1_ont	0.004	final_consensus_23_depth_30	30	1961	0.015298317185109638	1.5298317185109638	0	NM_0	>=1%
Zfecal1_ont	0.004	final_consensus_24_depth_18	18	1961	0.009178990311065782	0.9178990311065782	0	NM_0	0.1-<1%
Zfecal1_ont	0.004	final_consensus_25_depth_16	16	1961	0.00815910249872514	0.815910249872514	0	NM_0	0.1-<1%
Soil1_ont	0.111	final_consensus_0_depth_1160	1160	61571	0.018840038329733154	1.8840038329733153	0	NM_0	>=1%
Soil1_ont	0.111	final_consensus_1_depth_1126	1126	61571	0.018287830309723734	1.8287830309723734	0	NM_0	>=1%
Soil1_ont	0.111	final_consensus_2_depth_815	815	61571	0.013236751067872862	1.3236751067872863	0	NM_0	>=1%
Soil1_ont	0.111	final_consensus_3_depth_666	666	61571	0.010816780627243346	1.0816780627243345	0	NM_0	>=1%
Soil1_ont	0.111	final_consensus_4_depth_655	655	61571	0.010638125091357944	1.0638125091357944	0	NM_0	>=1%
Soil1_ont	0.111	final_consensus_5_depth_603	603	61571	0.009793571648990597	0.9793571648990597	0	NM_0	0.1-<1%
Soil1_ont	0.111	final_consensus_6_depth_602	602	61571	0.009777330236637379	0.9777330236637378	0	NM_0	0.1-<1%
Soil1_ont	0.111	final_consensus_7_depth_601	601	61571	0.00976108882428416	0.976108882428416	0	NM_0	0.1-<1%
Soil1_ont	0.111	final_consensus_8_depth_584	584	61571	0.00948498481427945	0.948498481427945	0	NM_0	0.1-<1%
Soil1_ont	0.111	final_consensus_9_depth_496	496	61571	0.008055740527196245	0.8055740527196245	0	NM_0	0.1-<1%
Soil1_ont	0.111	final_consensus_10_depth_447	447	61571	0.007259911321888551	0.7259911321888551	0	NM_0	0.1-<1%
Soil1_ont	0.111	final_consensus_11_depth_404	404	61571	0.006561530590700167	0.6561530590700168	0	NM_0	0.1-<1%
Soil1_ont	0.111	final_consensus_12_depth_401	401	61571	0.006512806353640512	0.6512806353640512	0	NM_0	0.1-<1%
Soil1_ont	0.111	final_consensus_13_depth_385	385	61571	0.006252943755989021	0.6252943755989021	0	NM_0	0.1-<1%
Soil1_ont	0.111	final_consensus_14_depth_381	381	61571	0.0061879781065761474	0.6187978106576147	0	NM_0	0.1-<1%
Soil1_ont	0.111	final_consensus_15_depth_374	374	61571	0.00607428822010362	0.607428822010362	0	NM_0	0.1-<1%
Soil1_ont	0.111	final_consensus_16_depth_355	355	61571	0.005765701385392474	0.5765701385392473	0	NM_0	0.1-<1%
Soil1_ont	0.111	final_consensus_17_depth_354	354	61571	0.005749459973039255	0.5749459973039256	0	NM_0	0.1-<1%
