tax_id	abundance	species	genus	family	order	class	phylum	clade	superkingdom
1776382	0.00022275483474375697	UNCLASSIFIED-(final_consensus_665_depth_208)	UNCLASSIFIED-(final_consensus_665_depth_208)	Ruminococcaceae	Clostridiales	Clostridia	Firmicutes	Terrabacteria group	Bacteria
84030	0.00021740015121626282	UNCLASSIFIED-(final_consensus_668_depth_203)	UNCLASSIFIED-(final_consensus_668_depth_203)	Lachnospiraceae	Clostridiales	Clostridia	Firmicutes	Terrabacteria group	Bacteria
2093857	0.00021740015121626282	UNCLASSIFIED-(final_consensus_667_depth_203)	Dysosmobacter	Oscillospiraceae	Clostridiales	Clostridia	Firmicutes	Terrabacteria group	Bacteria
214856	0.00021740015121626282	Alistipes finegoldii	Alistipes	Rikenellaceae	Bacteroidales	Bacteroidia	Bacteroidetes	FCB group	Bacteria
2060726	0.000216329214510764	UNCLASSIFIED-(final_consensus_669_depth_202)	UNCLASSIFIED-(final_consensus_669_depth_202)	Rhizobiaceae	Rhizobiales	Alphaproteobacteria	Proteobacteria		Bacteria
116085	0.000216329214510764	UNCLASSIFIED-(final_consensus_670_depth_202)	Coprococcus	Lachnospiraceae	Clostridiales	Clostridia	Firmicutes	Terrabacteria group	Bacteria
853	0.000216329214510764	UNCLASSIFIED-(final_consensus_671_depth_202)	Faecalibacterium	Ruminococcaceae	Clostridiales	Clostridia	Firmicutes	Terrabacteria group	Bacteria
2479767	0.0002131164043942675	UNCLASSIFIED-(final_consensus_673_depth_199)	UNCLASSIFIED-(final_consensus_673_depth_199)	Lachnospiraceae	Clostridiales	Clostridia	Firmicutes	Terrabacteria group	Bacteria
1720294	0.0002131164043942675	Eisenbergiella massiliensis	Eisenbergiella	Lachnospiraceae	Clostridiales	Clostridia	Firmicutes	Terrabacteria group	Bacteria
351091	0.00021204546768876866	UNCLASSIFIED-(final_consensus_675_depth_198)	UNCLASSIFIED-(final_consensus_675_depth_198)	Oscillospiraceae	Clostridiales	Clostridia	Firmicutes	Terrabacteria group	Bacteria
1870986	0.00021204546768876866	Colidextribacter massiliensis	Colidextribacter		Clostridiales	Clostridia	Firmicutes	Terrabacteria group	Bacteria
84032	0.00021097453098326983	UNCLASSIFIED-(final_consensus_677_depth_197)	UNCLASSIFIED-(final_consensus_677_depth_197)	Hungateiclostridiaceae	Clostridiales	Clostridia	Firmicutes	Terrabacteria group	Bacteria
39488	0.000209903594277771	UNCLASSIFIED-(final_consensus_680_depth_196)	Anaerobutyricum	Lachnospiraceae	Clostridiales	Clostridia	Firmicutes	Terrabacteria group	Bacteria
853	0.00020776172086677333	UNCLASSIFIED-(final_consensus_681_depth_194)	Faecalibacterium	Ruminococcaceae	Clostridiales	Clostridia	Firmicutes	Terrabacteria group	Bacteria
84030	0.00020776172086677333	UNCLASSIFIED-(final_consensus_682_depth_194)	UNCLASSIFIED-(final_consensus_682_depth_194)	Lachnospiraceae	Clostridiales	Clostridia	Firmicutes	Terrabacteria group	Bacteria
290055	0.0002066907841612745	UNCLASSIFIED-(final_consensus_686_depth_193)	Faecalicatena	Lachnospiraceae	Clostridiales	Clostridia	Firmicutes	Terrabacteria group	Bacteria
39492	0.0002066907841612745	UNCLASSIFIED-(final_consensus_685_depth_193)	UNCLASSIFIED-(final_consensus_685_depth_193)	Ruminococcaceae	Clostridiales	Clostridia	Firmicutes	Terrabacteria group	Bacteria
216945	0.00020561984745577568	UNCLASSIFIED-(final_consensus_687_depth_192)	UNCLASSIFIED-(final_consensus_687_depth_192)	Spiroplasmataceae	Entomoplasmatales	Mollicutes	Tenericutes	Terrabacteria group	Bacteria
253257	0.00020454891075027682	UNCLASSIFIED-(final_consensus_689_depth_191)	UNCLASSIFIED-(final_consensus_689_depth_191)	Lachnospiraceae	Clostridiales	Clostridia	Firmicutes	Terrabacteria group	Bacteria
29361	0.000203477974044778	UNCLASSIFIED-(final_consensus_692_depth_190)	Tyzzerella	Lachnospiraceae	Clostridiales	Clostridia	Firmicutes	Terrabacteria group	Bacteria
33038	0.000203477974044778	UNCLASSIFIED-(final_consensus_691_depth_190)	Mediterraneibacter	Lachnospiraceae	Clostridiales	Clostridia	Firmicutes	Terrabacteria group	Bacteria
39486	0.000203477974044778	UNCLASSIFIED-(final_consensus_693_depth_190)	Dorea	Lachnospiraceae	Clostridiales	Clostridia	Firmicutes	Terrabacteria group	Bacteria
39486	0.00020240703733927917	UNCLASSIFIED-(final_consensus_696_depth_189)	Dorea	Lachnospiraceae	Clostridiales	Clostridia	Firmicutes	Terrabacteria group	Bacteria
33038	0.00020133610063378035	UNCLASSIFIED-(final_consensus_698_depth_188)	Mediterraneibacter	Lachnospiraceae	Clostridiales	Clostridia	Firmicutes	Terrabacteria group	Bacteria
39490	0.00020133610063378035	UNCLASSIFIED-(final_consensus_697_depth_188)	Eubacterium	Eubacteriaceae	Clostridiales	Clostridia	Firmicutes	Terrabacteria group	Bacteria
84030	0.00020133610063378035	UNCLASSIFIED-(final_consensus_699_depth_188)	UNCLASSIFIED-(final_consensus_699_depth_188)	Lachnospiraceae	Clostridiales	Clostridia	Firmicutes	Terrabacteria group	Bacteria
1871035	0.00020026516392828152	UNCLASSIFIED-(final_consensus_700_depth_187)	Negativibacillus	Ruminococcaceae	Clostridiales	Clostridia	Firmicutes	Terrabacteria group	Bacteria
29353	0.00019705235381178502	UNCLASSIFIED-(final_consensus_702_depth_184)	UNCLASSIFIED-(final_consensus_702_depth_184)	Hungateiclostridiaceae	Clostridiales	Clostridia	Firmicutes	Terrabacteria group	Bacteria
208479	0.0001959814171062862	UNCLASSIFIED-(final_consensus_705_depth_183)	UNCLASSIFIED-(final_consensus_705_depth_183)	Lachnospiraceae	Clostridiales	Clostridia	Firmicutes	Terrabacteria group	Bacteria
154046	0.0001959814171062862	UNCLASSIFIED-(final_consensus_708_depth_183)	UNCLASSIFIED-(final_consensus_708_depth_183)	Clostridiaceae	Clostridiales	Clostridia	Firmicutes	Terrabacteria group	Bacteria
1308	0.00019491048040078736	Streptococcus thermophilus	Streptococcus	Streptococcaceae	Lactobacillales	Bacilli	Firmicutes	Terrabacteria group	Bacteria
89014	0.00019491048040078736	UNCLASSIFIED-(final_consensus_709_depth_182)	Blautia	Lachnospiraceae	Clostridiales	Clostridia	Firmicutes	Terrabacteria group	Bacteria
116085	0.0001938395436952885	UNCLASSIFIED-(final_consensus_712_depth_181)	Coprococcus	Lachnospiraceae	Clostridiales	Clostridia	Firmicutes	Terrabacteria group	Bacteria
39497	0.0001938395436952885	UNCLASSIFIED-(final_consensus_713_depth_181)	UNCLASSIFIED-(final_consensus_713_depth_181)	Eubacteriaceae	Clostridiales	Clostridia	Firmicutes	Terrabacteria group	Bacteria
1263547	0.00019169767028429086	UNCLASSIFIED-(final_consensus_715_depth_179)	Oscillibacter	Oscillospiraceae	Clostridiales	Clostridia	Firmicutes	Terrabacteria group	Bacteria
253257	0.00019169767028429086	UNCLASSIFIED-(final_consensus_717_depth_179)	Lacrimispora	Lachnospiraceae	Clostridiales	Clostridia	Firmicutes	Terrabacteria group	Bacteria
1981510	0.00019169767028429086	UNCLASSIFIED-(final_consensus_716_depth_179)	UNCLASSIFIED-(final_consensus_716_depth_179)		Clostridiales	Clostridia	Firmicutes	Terrabacteria group	Bacteria
2479767	0.00019169767028429086	UNCLASSIFIED-(final_consensus_719_depth_179)	Blautia	Lachnospiraceae	Clostridiales	Clostridia	Firmicutes	Terrabacteria group	Bacteria
2610895	0.0001895557968732932	UNCLASSIFIED-(final_consensus_720_depth_177)	Flintibacter		Clostridiales	Clostridia	Firmicutes	Terrabacteria group	Bacteria
2479767	0.00018848486016779435	UNCLASSIFIED-(final_consensus_721_depth_176)	UNCLASSIFIED-(final_consensus_721_depth_176)	Lachnospiraceae	Clostridiales	Clostridia	Firmicutes	Terrabacteria group	Bacteria
592978	0.00018848486016779435	UNCLASSIFIED-(final_consensus_722_depth_176)	Mediterraneibacter	Lachnospiraceae	Clostridiales	Clostridia	Firmicutes	Terrabacteria group	Bacteria
84030	0.00018741392346229553	UNCLASSIFIED-(final_consensus_725_depth_175)	UNCLASSIFIED-(final_consensus_725_depth_175)	Lachnospiraceae	Clostridiales	Clostridia	Firmicutes	Terrabacteria group	Bacteria
208479	0.0001863429867567967	UNCLASSIFIED-(final_consensus_726_depth_174)	UNCLASSIFIED-(final_consensus_726_depth_174)	Lachnospiraceae	Clostridiales	Clostridia	Firmicutes	Terrabacteria group	Bacteria
1852367	0.0001863429867567967	UNCLASSIFIED-(final_consensus_729_depth_174)	UNCLASSIFIED-(final_consensus_729_depth_174)	Clostridiales Family XIII. Incertae Sedis	Clostridiales	Clostridia	Firmicutes	Terrabacteria group	Bacteria
871325	0.0001863429867567967	UNCLASSIFIED-(final_consensus_728_depth_174)	Bacteroides	Bacteroidaceae	Bacteroidales	Bacteroidia	Bacteroidetes	FCB group	Bacteria
208479	0.0001863429867567967	UNCLASSIFIED-(final_consensus_727_depth_174)	Enterocloster	Lachnospiraceae	Clostridiales	Clostridia	Firmicutes	Terrabacteria group	Bacteria
2610895	0.00018420111334579905	UNCLASSIFIED-(final_consensus_730_depth_172)	Flintibacter		Clostridiales	Clostridia	Firmicutes	Terrabacteria group	Bacteria
1337051	0.00018098830322930254	UNCLASSIFIED-(final_consensus_731_depth_169)	UNCLASSIFIED-(final_consensus_731_depth_169)	Lachnospiraceae	Clostridiales	Clostridia	Firmicutes	Terrabacteria group	Bacteria
84030	0.0001788464298183049	UNCLASSIFIED-(final_consensus_734_depth_167)	UNCLASSIFIED-(final_consensus_734_depth_167)	Lachnospiraceae	Clostridiales	Clostridia	Firmicutes	Terrabacteria group	Bacteria
253257	0.00017777549311280604	UNCLASSIFIED-(final_consensus_736_depth_166)	UNCLASSIFIED-(final_consensus_736_depth_166)	Lachnospiraceae	Clostridiales	Clostridia	Firmicutes	Terrabacteria group	Bacteria
2093857	0.00017777549311280604	UNCLASSIFIED-(final_consensus_735_depth_166)	UNCLASSIFIED-(final_consensus_735_depth_166)	Oscillospiraceae	Clostridiales	Clostridia	Firmicutes	Terrabacteria group	Bacteria
29375	0.0001767045564073072	UNCLASSIFIED-(final_consensus_738_depth_165)	Lacrimispora	Lachnospiraceae	Clostridiales	Clostridia	Firmicutes	Terrabacteria group	Bacteria
1541	0.0001756336197018084	UNCLASSIFIED-(final_consensus_739_depth_164)	Terrisporobacter	Peptostreptococcaceae	Clostridiales	Clostridia	Firmicutes	Terrabacteria group	Bacteria
208479	0.0001756336197018084	UNCLASSIFIED-(final_consensus_741_depth_164)	Enterocloster	Lachnospiraceae	Clostridiales	Clostridia	Firmicutes	Terrabacteria group	Bacteria
192	0.0001756336197018084	UNCLASSIFIED-(final_consensus_740_depth_164)	UNCLASSIFIED-(final_consensus_740_depth_164)	Rhodospirillaceae	Rhodospirillales	Alphaproteobacteria	Proteobacteria		Bacteria
29348	0.00017456268299630956	UNCLASSIFIED-(final_consensus_744_depth_163)	UNCLASSIFIED-(final_consensus_744_depth_163)	Erysipelotrichaceae	Erysipelotrichales	Erysipelotrichia	Firmicutes	Terrabacteria group	Bacteria
2479767	0.00017456268299630956	UNCLASSIFIED-(final_consensus_742_depth_163)	Blautia	Lachnospiraceae	Clostridiales	Clostridia	Firmicutes	Terrabacteria group	Bacteria
29353	0.00017456268299630956	UNCLASSIFIED-(final_consensus_743_depth_163)	UNCLASSIFIED-(final_consensus_743_depth_163)	Hungateiclostridiaceae	Clostridiales	Clostridia	Firmicutes	Terrabacteria group	Bacteria
1358	0.00017242080958531188	Lactococcus lactis	Lactococcus	Streptococcaceae	Lactobacillales	Bacilli	Firmicutes	Terrabacteria group	Bacteria
1337051	0.00017134987287981306	UNCLASSIFIED-(final_consensus_747_depth_160)	UNCLASSIFIED-(final_consensus_747_depth_160)	Lachnospiraceae	Clostridiales	Clostridia	Firmicutes	Terrabacteria group	Bacteria
1297617	0.00017134987287981306	UNCLASSIFIED-(final_consensus_746_depth_160)	UNCLASSIFIED-(final_consensus_746_depth_160)		Clostridiales	Clostridia	Firmicutes	Terrabacteria group	Bacteria
154046	0.00017027893617431423	UNCLASSIFIED-(final_consensus_749_depth_159)	UNCLASSIFIED-(final_consensus_749_depth_159)	Clostridiaceae	Clostridiales	Clostridia	Firmicutes	Terrabacteria group	Bacteria
2086585	0.0001692079994688154	UNCLASSIFIED-(final_consensus_750_depth_158)	UNCLASSIFIED-(final_consensus_750_depth_158)	Christensenellaceae	Clostridiales	Clostridia	Firmicutes	Terrabacteria group	Bacteria
1870988	0.0001692079994688154	UNCLASSIFIED-(final_consensus_752_depth_158)	Pseudoflavonifractor	Ruminococcaceae	Clostridiales	Clostridia	Firmicutes	Terrabacteria group	Bacteria
253257	0.00016813706276331655	UNCLASSIFIED-(final_consensus_753_depth_157)	Lacrimispora	Lachnospiraceae	Clostridiales	Clostridia	Firmicutes	Terrabacteria group	Bacteria
1907662	0.00016706612605781772	UNCLASSIFIED-(final_consensus_754_depth_156)	UNCLASSIFIED-(final_consensus_754_depth_156)	Eggerthellaceae	Eggerthellales	Coriobacteriia	Actinobacteria	Terrabacteria group	Bacteria
328812	0.0001659951893523189	UNCLASSIFIED-(final_consensus_757_depth_155)	Parabacteroides	Tannerellaceae	Bacteroidales	Bacteroidia	Bacteroidetes	FCB group	Bacteria
2507162	0.0001659951893523189	UNCLASSIFIED-(final_consensus_756_depth_155)	UNCLASSIFIED-(final_consensus_756_depth_155)	Ruminococcaceae	Clostridiales	Clostridia	Firmicutes	Terrabacteria group	Bacteria
1907662	0.0001659951893523189	UNCLASSIFIED-(final_consensus_755_depth_155)	UNCLASSIFIED-(final_consensus_755_depth_155)	Eggerthellaceae	Eggerthellales	Coriobacteriia	Actinobacteria	Terrabacteria group	Bacteria
487174	0.00016385331594132125	UNCLASSIFIED-(final_consensus_758_depth_153)	Barnesiella	Barnesiellaceae	Bacteroidales	Bacteroidia	Bacteroidetes	FCB group	Bacteria
84030	0.0001627823792358224	UNCLASSIFIED-(final_consensus_762_depth_152)	UNCLASSIFIED-(final_consensus_762_depth_152)	Lachnospiraceae	Clostridiales	Clostridia	Firmicutes	Terrabacteria group	Bacteria
301302	0.0001627823792358224	UNCLASSIFIED-(final_consensus_761_depth_152)	Roseburia	Lachnospiraceae	Clostridiales	Clostridia	Firmicutes	Terrabacteria group	Bacteria
84030	0.00016064050582482474	UNCLASSIFIED-(final_consensus_765_depth_150)	UNCLASSIFIED-(final_consensus_765_depth_150)	Lachnospiraceae	Clostridiales	Clostridia	Firmicutes	Terrabacteria group	Bacteria
29375	0.0001584986324138271	UNCLASSIFIED-(final_consensus_766_depth_148)	Lacrimispora	Lachnospiraceae	Clostridiales	Clostridia	Firmicutes	Terrabacteria group	Bacteria
2479767	0.0001584986324138271	UNCLASSIFIED-(final_consensus_767_depth_148)	Blautia	Lachnospiraceae	Clostridiales	Clostridia	Firmicutes	Terrabacteria group	Bacteria
39488	0.00015742769570832824	UNCLASSIFIED-(final_consensus_771_depth_147)	Anaerobutyricum	Lachnospiraceae	Clostridiales	Clostridia	Firmicutes	Terrabacteria group	Bacteria
351091	0.00015742769570832824	UNCLASSIFIED-(final_consensus_769_depth_147)	UNCLASSIFIED-(final_consensus_769_depth_147)	Oscillospiraceae	Clostridiales	Clostridia	Firmicutes	Terrabacteria group	Bacteria
2479767	0.00015742769570832824	UNCLASSIFIED-(final_consensus_770_depth_147)	Blautia	Lachnospiraceae	Clostridiales	Clostridia	Firmicutes	Terrabacteria group	Bacteria
1981510	0.0001563567590028294	UNCLASSIFIED-(final_consensus_775_depth_146)	UNCLASSIFIED-(final_consensus_775_depth_146)		Clostridiales	Clostridia	Firmicutes	Terrabacteria group	Bacteria
29353	0.0001563567590028294	UNCLASSIFIED-(final_consensus_772_depth_146)	UNCLASSIFIED-(final_consensus_772_depth_146)	Hungateiclostridiaceae	Clostridiales	Clostridia	Firmicutes	Terrabacteria group	Bacteria
2093857	0.0001563567590028294	UNCLASSIFIED-(final_consensus_774_depth_146)	UNCLASSIFIED-(final_consensus_774_depth_146)	Oscillospiraceae	Clostridiales	Clostridia	Firmicutes	Terrabacteria group	Bacteria
2025493	0.00015528582229733058	UNCLASSIFIED-(final_consensus_776_depth_145)	UNCLASSIFIED-(final_consensus_776_depth_145)	Lachnospiraceae	Clostridiales	Clostridia	Firmicutes	Terrabacteria group	Bacteria
1337051	0.00015528582229733058	UNCLASSIFIED-(final_consensus_777_depth_145)	UNCLASSIFIED-(final_consensus_777_depth_145)	Lachnospiraceae	Clostridiales	Clostridia	Firmicutes	Terrabacteria group	Bacteria
84030	0.00015421488559183176	UNCLASSIFIED-(final_consensus_779_depth_144)	UNCLASSIFIED-(final_consensus_779_depth_144)	Lachnospiraceae	Clostridiales	Clostridia	Firmicutes	Terrabacteria group	Bacteria
208479	0.00015421488559183176	Enterocloster bolteae	Enterocloster	Lachnospiraceae	Clostridiales	Clostridia	Firmicutes	Terrabacteria group	Bacteria
1981510	0.00015421488559183176	UNCLASSIFIED-(final_consensus_780_depth_144)	UNCLASSIFIED-(final_consensus_780_depth_144)		Clostridiales	Clostridia	Firmicutes	Terrabacteria group	Bacteria
2610895	0.00015314394888633293	UNCLASSIFIED-(final_consensus_781_depth_143)	Flintibacter		Clostridiales	Clostridia	Firmicutes	Terrabacteria group	Bacteria
39488	0.00015207301218083408	UNCLASSIFIED-(final_consensus_783_depth_142)	Anaerobutyricum	Lachnospiraceae	Clostridiales	Clostridia	Firmicutes	Terrabacteria group	Bacteria
1234680	0.00014993113876983643	Streptococcus rubneri	Streptococcus	Streptococcaceae	Lactobacillales	Bacilli	Firmicutes	Terrabacteria group	Bacteria
84030	0.00014778926535883877	UNCLASSIFIED-(final_consensus_789_depth_138)	UNCLASSIFIED-(final_consensus_789_depth_138)	Lachnospiraceae	Clostridiales	Clostridia	Firmicutes	Terrabacteria group	Bacteria
29364	0.00014778926535883877	UNCLASSIFIED-(final_consensus_792_depth_138)	UNCLASSIFIED-(final_consensus_792_depth_138)	Lachnospiraceae	Clostridiales	Clostridia	Firmicutes	Terrabacteria group	Bacteria
1263547	0.00014778926535883877	UNCLASSIFIED-(final_consensus_790_depth_138)	Oscillibacter	Oscillospiraceae	Clostridiales	Clostridia	Firmicutes	Terrabacteria group	Bacteria
29375	0.00014778926535883877	UNCLASSIFIED-(final_consensus_793_depth_138)	UNCLASSIFIED-(final_consensus_793_depth_138)	Lachnospiraceae	Clostridiales	Clostridia	Firmicutes	Terrabacteria group	Bacteria
328812	0.00014778926535883877	UNCLASSIFIED-(final_consensus_791_depth_138)	Parabacteroides	Tannerellaceae	Bacteroidales	Bacteroidia	Bacteroidetes	FCB group	Bacteria
1907662	0.00014671832865333992	UNCLASSIFIED-(final_consensus_794_depth_137)	UNCLASSIFIED-(final_consensus_794_depth_137)	Eggerthellaceae	Eggerthellales	Coriobacteriia	Actinobacteria	Terrabacteria group	Bacteria
154046	0.0001456473919478411	UNCLASSIFIED-(final_consensus_795_depth_136)	UNCLASSIFIED-(final_consensus_795_depth_136)	Clostridiaceae	Clostridiales	Clostridia	Firmicutes	Terrabacteria group	Bacteria
871665	0.0001456473919478411	UNCLASSIFIED-(final_consensus_796_depth_136)	Blautia	Lachnospiraceae	Clostridiales	Clostridia	Firmicutes	Terrabacteria group	Bacteria
1414720	0.00014457645524234227	UNCLASSIFIED-(final_consensus_799_depth_135)	Clostridium	Clostridiaceae	Clostridiales	Clostridia	Firmicutes	Terrabacteria group	Bacteria
2109688	0.00014350551853684344	UNCLASSIFIED-(final_consensus_801_depth_134)			Clostridiales	Clostridia	Firmicutes	Terrabacteria group	Bacteria
29546	0.00014350551853684344	UNCLASSIFIED-(final_consensus_800_depth_134)	UNCLASSIFIED-(final_consensus_800_depth_134)	Desulfovibrionaceae	Desulfovibrionales	Deltaproteobacteria	Proteobacteria		Bacteria
169435	0.0001424345818313446	UNCLASSIFIED-(final_consensus_803_depth_133)	Anaerotruncus	Ruminococcaceae	Clostridiales	Clostridia	Firmicutes	Terrabacteria group	Bacteria
1907662	0.0001424345818313446	UNCLASSIFIED-(final_consensus_802_depth_133)	UNCLASSIFIED-(final_consensus_802_depth_133)	Eggerthellaceae	Eggerthellales	Coriobacteriia	Actinobacteria	Terrabacteria group	Bacteria
1907662	0.00014136364512584576	UNCLASSIFIED-(final_consensus_804_depth_132)	UNCLASSIFIED-(final_consensus_804_depth_132)	Eggerthellaceae	Eggerthellales	Coriobacteriia	Actinobacteria	Terrabacteria group	Bacteria
28052	0.00014136364512584576	UNCLASSIFIED-(final_consensus_805_depth_132)	Lachnospira	Lachnospiraceae	Clostridiales	Clostridia	Firmicutes	Terrabacteria group	Bacteria
31971	0.00014029270842034694	UNCLASSIFIED-(final_consensus_809_depth_131)	UNCLASSIFIED-(final_consensus_809_depth_131)	Erysipelotrichaceae	Erysipelotrichales	Erysipelotrichia	Firmicutes	Terrabacteria group	Bacteria
384636	0.00014029270842034694	UNCLASSIFIED-(final_consensus_812_depth_131)	UNCLASSIFIED-(final_consensus_812_depth_131)	Clostridiaceae	Clostridiales	Clostridia	Firmicutes	Terrabacteria group	Bacteria
592978	0.00014029270842034694	UNCLASSIFIED-(final_consensus_808_depth_131)	Mediterraneibacter	Lachnospiraceae	Clostridiales	Clostridia	Firmicutes	Terrabacteria group	Bacteria
2109691	0.00014029270842034694	UNCLASSIFIED-(final_consensus_810_depth_131)		Lachnospiraceae	Clostridiales	Clostridia	Firmicutes	Terrabacteria group	Bacteria
84030	0.00014029270842034694	UNCLASSIFIED-(final_consensus_811_depth_131)	UNCLASSIFIED-(final_consensus_811_depth_131)	Lachnospiraceae	Clostridiales	Clostridia	Firmicutes	Terrabacteria group	Bacteria
29361	0.00014029270842034694	UNCLASSIFIED-(final_consensus_807_depth_131)	Tyzzerella	Lachnospiraceae	Clostridiales	Clostridia	Firmicutes	Terrabacteria group	Bacteria
39490	0.0001392217717148481	UNCLASSIFIED-(final_consensus_814_depth_130)	Eubacterium	Eubacteriaceae	Clostridiales	Clostridia	Firmicutes	Terrabacteria group	Bacteria
39488	0.0001392217717148481	UNCLASSIFIED-(final_consensus_815_depth_130)	Anaerobutyricum	Lachnospiraceae	Clostridiales	Clostridia	Firmicutes	Terrabacteria group	Bacteria
39482	0.0001381508350093493	UNCLASSIFIED-(final_consensus_817_depth_129)	UNCLASSIFIED-(final_consensus_817_depth_129)	Lachnospiraceae	Clostridiales	Clostridia	Firmicutes	Terrabacteria group	Bacteria
1834196	0.0001381508350093493	UNCLASSIFIED-(final_consensus_816_depth_129)	UNCLASSIFIED-(final_consensus_816_depth_129)	Lachnospiraceae	Clostridiales	Clostridia	Firmicutes	Terrabacteria group	Bacteria
1754012	0.00013707989830385043	UNCLASSIFIED-(final_consensus_818_depth_128)	UNCLASSIFIED-(final_consensus_818_depth_128)	Erysipelotrichaceae	Erysipelotrichales	Erysipelotrichia	Firmicutes	Terrabacteria group	Bacteria
29375	0.0001360089615983516	UNCLASSIFIED-(final_consensus_820_depth_127)	UNCLASSIFIED-(final_consensus_820_depth_127)	Lachnospiraceae	Clostridiales	Clostridia	Firmicutes	Terrabacteria group	Bacteria
351091	0.0001360089615983516	UNCLASSIFIED-(final_consensus_819_depth_127)	UNCLASSIFIED-(final_consensus_819_depth_127)	Oscillospiraceae	Clostridiales	Clostridia	Firmicutes	Terrabacteria group	Bacteria
626937	0.00013279615148185513	UNCLASSIFIED-(final_consensus_827_depth_124)	UNCLASSIFIED-(final_consensus_827_depth_124)	Christensenellaceae	Clostridiales	Clostridia	Firmicutes	Terrabacteria group	Bacteria
84030	0.00013279615148185513	UNCLASSIFIED-(final_consensus_826_depth_124)	UNCLASSIFIED-(final_consensus_826_depth_124)	Lachnospiraceae	Clostridiales	Clostridia	Firmicutes	Terrabacteria group	Bacteria
1870988	0.00013279615148185513	UNCLASSIFIED-(final_consensus_828_depth_124)	Pseudoflavonifractor	Ruminococcaceae	Clostridiales	Clostridia	Firmicutes	Terrabacteria group	Bacteria
1432052	0.00013279615148185513	UNCLASSIFIED-(final_consensus_823_depth_124)	UNCLASSIFIED-(final_consensus_823_depth_124)	Lachnospiraceae	Clostridiales	Clostridia	Firmicutes	Terrabacteria group	Bacteria
29375	0.00013172521477635628	UNCLASSIFIED-(final_consensus_832_depth_123)	UNCLASSIFIED-(final_consensus_832_depth_123)	Lachnospiraceae	Clostridiales	Clostridia	Firmicutes	Terrabacteria group	Bacteria
2038680	0.00013172521477635628	UNCLASSIFIED-(final_consensus_830_depth_123)	UNCLASSIFIED-(final_consensus_830_depth_123)	Ruminococcaceae	Clostridiales	Clostridia	Firmicutes	Terrabacteria group	Bacteria
1337051	0.00013172521477635628	UNCLASSIFIED-(final_consensus_831_depth_123)	UNCLASSIFIED-(final_consensus_831_depth_123)	Lachnospiraceae	Clostridiales	Clostridia	Firmicutes	Terrabacteria group	Bacteria
1337051	0.00013172521477635628	UNCLASSIFIED-(final_consensus_833_depth_123)	UNCLASSIFIED-(final_consensus_833_depth_123)	Lachnospiraceae	Clostridiales	Clostridia	Firmicutes	Terrabacteria group	Bacteria
84030	0.00013065427807085745	UNCLASSIFIED-(final_consensus_834_depth_122)	UNCLASSIFIED-(final_consensus_834_depth_122)	Lachnospiraceae	Clostridiales	Clostridia	Firmicutes	Terrabacteria group	Bacteria
116085	0.00012958334136535862	UNCLASSIFIED-(final_consensus_837_depth_121)	Coprococcus	Lachnospiraceae	Clostridiales	Clostridia	Firmicutes	Terrabacteria group	Bacteria
33035	0.00012958334136535862	UNCLASSIFIED-(final_consensus_836_depth_121)	Blautia	Lachnospiraceae	Clostridiales	Clostridia	Firmicutes	Terrabacteria group	Bacteria
1776391	0.0001285124046598598	UNCLASSIFIED-(final_consensus_839_depth_120)	Romboutsia	Peptostreptococcaceae	Clostridiales	Clostridia	Firmicutes	Terrabacteria group	Bacteria
1099853	0.00012744146795436097	UNCLASSIFIED-(final_consensus_840_depth_119)	UNCLASSIFIED-(final_consensus_840_depth_119)	Barnesiellaceae	Bacteroidales	Bacteroidia	Bacteroidetes	FCB group	Bacteria
1776382	0.00012637053124886212	Neglecta timonensis	Neglecta	Ruminococcaceae	Clostridiales	Clostridia	Firmicutes	Terrabacteria group	Bacteria
2610895	0.00012637053124886212	UNCLASSIFIED-(final_consensus_842_depth_118)	Flintibacter		Clostridiales	Clostridia	Firmicutes	Terrabacteria group	Bacteria
89014	0.00012637053124886212	UNCLASSIFIED-(final_consensus_843_depth_118)	Blautia	Lachnospiraceae	Clostridiales	Clostridia	Firmicutes	Terrabacteria group	Bacteria
2093857	0.0001252995945433633	UNCLASSIFIED-(final_consensus_844_depth_117)	Dysosmobacter	Oscillospiraceae	Clostridiales	Clostridia	Firmicutes	Terrabacteria group	Bacteria
74426	0.00012422865783786447	Collinsella aerofaciens	Collinsella	Coriobacteriaceae	Coriobacteriales	Coriobacteriia	Actinobacteria	Terrabacteria group	Bacteria
1871035	0.00012422865783786447	UNCLASSIFIED-(final_consensus_845_depth_116)	Negativibacillus	Ruminococcaceae	Clostridiales	Clostridia	Firmicutes	Terrabacteria group	Bacteria
39496	0.00012422865783786447	UNCLASSIFIED-(final_consensus_847_depth_116)	Eubacterium	Eubacteriaceae	Clostridiales	Clostridia	Firmicutes	Terrabacteria group	Bacteria
253257	0.00012315772113236564	UNCLASSIFIED-(final_consensus_849_depth_115)	UNCLASSIFIED-(final_consensus_849_depth_115)	Lachnospiraceae	Clostridiales	Clostridia	Firmicutes	Terrabacteria group	Bacteria
2610895	0.00012208678442686682	UNCLASSIFIED-(final_consensus_852_depth_114)	Flintibacter		Clostridiales	Clostridia	Firmicutes	Terrabacteria group	Bacteria
